ahref,citation,class,parent_legislation,currency,currency_date,date_scraped
/laws/statute/10n15,"Not-for-Profit Corporations Act, 2010, S.O. 2010, c. 15",act,None,current statute,"October  1, 2023",2023-12-16 23:10:43.847852
/laws/regulation/010048,O. Reg. 48/01: GENERAL,regulation,"Condominium Act, 1998",current regulation,"October  1, 2023",2023-12-16 23:10:43.847852
/laws/statute/98c19,"Condominium Act, 1998, S.O. 1998, c. 19",act,None,current statute,"October  1, 2023",2023-12-16 23:10:43.847852
/laws/regulation/940202,O. Reg. 202/94: GENERAL,regulation,"Pharmacy Act, 1991",current regulation,"October  1, 2023",2023-12-16 23:10:43.847852
/laws/regulation/900178,"R.R.O. 1990, Reg. 178: GENERAL",regulation,Co-operative Corporations Act,current regulation,"October  1, 2023",2023-12-16 23:10:43.847852
/laws/statute/90c39,"Corporations Information Act, R.S.O. 1990, c. C.39",act,None,current statute,"October  1, 2023",2023-12-16 23:10:43.847852
/laws/statute/90c35,"Co-operative Corporations Act, R.S.O. 1990, c. C.35",act,None,current statute,"October  1, 2023",2023-12-16 23:10:43.847852
/laws/statute/90b16,"Business Corporations Act, R.S.O. 1990, c. B.16",act,None,current statute,"October  1, 2023",2023-12-16 23:10:43.847852
/laws/statute/90l16,"Limited Partnerships Act, R.S.O. 1990, c. L.16",act,None,current statute,"October  1, 2023",2023-12-16 23:10:43.847852
/laws/statute/90p05,"Partnerships Act, R.S.O. 1990, c. P.5",act,None,current statute,"October  1, 2023",2023-12-16 23:10:43.847852
/laws/regulation/150138,"O. Reg. 138/15: FUNDING, COST SHARING AND FINANCIAL ASSISTANCE",regulation,"Child Care and Early Years Act, 2014",current regulation,"September 29, 2023",2023-12-16 23:10:43.847852
/laws/regulation/100403,O. Reg. 403/10: HOGS - PLAN,regulation,Farm Products Marketing Act,current regulation,"September 29, 2023",2023-12-16 23:10:43.847852
/laws/regulation/900430,"R.R.O. 1990, Reg. 430: SHEEP - PLAN",regulation,Farm Products Marketing Act,current regulation,"September 29, 2023",2023-12-16 23:10:43.847852
/laws/regulation/230215,O. Reg. 215/23: GENERAL,regulation,"Integrated Community Health Services Centres Act, 2023",current regulation,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/statute/23i04,"Integrated Community Health Services Centres Act, 2023, S.O. 2023, c. 4, Sched. 1",act,None,current statute,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/regulation/180268,O. Reg. 268/18: GENERAL,regulation,"Smoke-Free Ontario Act, 2017",current regulation,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/statute/16q06,"Quality of Care Information Protection Act, 2016, S.O. 2016, c. 6, Sched. 2",act,None,current statute,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/regulation/130353,O. Reg. 353/13: PRESCRIBED PERSONS,regulation,Independent Health Facilities Act,regulation,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/statute/09t13,"Tobacco Damages and Health Care Costs Recovery Act, 2009, S.O. 2009, c. 13",act,None,current statute,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/regulation/040288,O. Reg. 288/04: GENERAL,regulation,"Commitment to the Future of Medicare Act, 2004",current regulation,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/statute/04c05,"Commitment to the Future of Medicare Act, 2004, S.O. 2004, c. 5",act,None,current statute,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/statute/04p03,"Personal Health Information Protection Act, 2004, S.O. 2004, c. 3, Sched. A",act,None,current statute,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/statute/98m18,"Ministry of Health and Long-Term Care Appeal and Review Boards Act, 1998, S.O. 1998, c. 18, Sched. H",act,None,current statute,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/statute/93s05,"Social Contract Act, 1993, S.O. 1993, c. 5",act,None,current statute,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/regulation/920057,O. Reg. 57/92: GENERAL,regulation,Independent Health Facilities Act,regulation,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/statute/92s30,"Substitute Decisions Act, 1992, S.O. 1992, c. 30",act,None,current statute,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/statute/91r18,"Regulated Health Professions Act, 1991, S.O. 1991, c. 18",act,None,current statute,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/regulation/900650,"R.R.O. 1990, Reg. 650: FACILITY FEES",regulation,Independent Health Facilities Act,regulation,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/regulation/900649,"R.R.O. 1990, Reg. 649: APPLICATION AND EXEMPTIONS",regulation,Independent Health Facilities Act,regulation,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/regulation/900552,"R.R.O. 1990, Reg. 552: GENERAL",regulation,Health Insurance Act,current regulation,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/statute/90p24,"Private Hospitals Act, R.S.O. 1990, c. P.24",act,None,current statute,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/statute/90h06,"Health Insurance Act, R.S.O. 1990, c. H.6",act,None,current statute,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/statute/90i03,"Independent Health Facilities Act, R.S.O. 1990, c. I.3",act,None,statute,"September 25, 2023",2023-12-16 23:10:43.847852
/laws/regulation/900200,"R.R.O. 1990, Reg. 200: RULES OF THE ONTARIO COURT  (PROVINCIAL DIVISION)  IN PROVINCIAL OFFENCES PROCEEDINGS",regulation,Courts of Justice Act,current regulation,"September 22, 2023",2023-12-16 23:10:43.847852
/laws/statute/90p33,"Provincial Offences Act, R.S.O. 1990, c. P.33",act,None,current statute,"September 22, 2023",2023-12-16 23:10:43.847852
/laws/statute/90h08,"Highway Traffic Act, R.S.O. 1990, c. H.8",act,None,current statute,"September 15, 2023",2023-12-16 23:10:43.847852
/laws/regulation/900334,"R.R.O. 1990, Reg. 334: GENERAL",regulation,Environmental Assessment Act,current regulation,"September  8, 2023",2023-12-16 23:10:43.847852
/laws/regulation/030352,"O. Reg. 352/03: DELEGATION OF POWERS, DUTIES AND RESPONSIBILITIES",regulation,"Improving Customer Service for Road Users Act, 2001",current regulation,"September  3, 2023",2023-12-16 23:10:43.847852
/laws/regulation/030034,O. Reg. 34/03: GENERAL,regulation,"Ontario Colleges of Applied Arts and Technology Act, 2002",current regulation,"September  1, 2023",2023-12-16 23:10:43.847852
/laws/regulation/980663,O. Reg. 663/98: AREA DESCRIPTIONS,regulation,"Fish and Wildlife Conservation Act, 1997",current regulation,"September  1, 2023",2023-12-16 23:10:43.847852
/laws/regulation/980222,O. Reg. 222/98: GENERAL,regulation,"Ontario Disability Support Program Act, 1997",current regulation,"September  1, 2023",2023-12-16 23:10:43.847852
/laws/regulation/980135,O. Reg. 135/98: ADMINISTRATION AND COST SHARING,regulation,"Ontario Works Act, 1997",current regulation,"September  1, 2023",2023-12-16 23:10:43.847852
/laws/regulation/980134,O. Reg. 134/98: GENERAL,regulation,"Ontario Works Act, 1997",current regulation,"September  1, 2023",2023-12-16 23:10:43.847852
/laws/regulation/940340,O. Reg. 340/94: DRIVERS' LICENCES,regulation,Highway Traffic Act,current regulation,"September  1, 2023",2023-12-16 23:10:43.847852
/laws/regulation/900854,"R.R.O. 1990, Reg. 854: MINES AND MINING PLANTS",regulation,Occupational Health and Safety Act,current regulation,"September  1, 2023",2023-12-16 23:10:43.847852
/laws/statute/90d15,"District Social Services Administration Boards Act, R.S.O. 1990, c. D.15",act,None,current statute,"September  1, 2023",2023-12-16 23:10:43.847852
/laws/statute/90i08,"Insurance Act, R.S.O. 1990, c. I.8",act,None,current statute,"September  1, 2023",2023-12-16 23:10:43.847852
/laws/regulation/220508,O. Reg. 508/22: REGISTRATION REQUIREMENTS,regulation,"Regulated Health Professions Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/150074,O. Reg. 74/15: REGISTRATION,regulation,"Psychology Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/150067,O. Reg. 67/15: REGISTRATION,regulation,"Psychotherapy Act, 2007",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/140084,O. Reg. 84/14: REGISTRATION,regulation,"Naturopathy Act, 2007",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/140018,O. Reg. 18/14: REGISTRATION,regulation,"Homeopathy Act, 2007",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/130027,O. Reg. 27/13: REGISTRATION,regulation,"Traditional Chinese Medicine Act, 2006",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/120401,O. Reg. 401/12: GENERAL,regulation,"Kinesiology Act, 2007",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/120021,O. Reg. 21/12: GENERAL,regulation,"Audiology and Speech-Language Pathology Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/110168,O. Reg. 168/11: REGISTRATION,regulation,"Midwifery Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/110137,O. Reg. 137/11: REGISTRATION,regulation,"Chiropractic Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/070316,O. Reg. 316/07: DESIGNATION AND CLASSIFICATION OF PROVINCIAL PARKS,regulation,"Provincial Parks and Conservation Reserves Act, 2006",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/980532,O. Reg. 532/98: GENERAL,regulation,"Physiotherapy Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/960226,O. Reg. 226/96: GENERAL,regulation,"Occupational Therapy Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/940596,O. Reg. 596/94: GENERAL,regulation,"Respiratory Therapy Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/940218,O. Reg. 218/94: GENERAL,regulation,"Dental Hygiene Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/940207,O. Reg. 207/94: GENERAL,regulation,"Medical Laboratory Technology Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/940205,O. Reg. 205/94: GENERAL,regulation,"Dentistry Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/930874,O. Reg. 874/93: REGISTRATION,regulation,"Dental Technology Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/930869,O. Reg. 869/93: REGISTRATION,regulation,"Opticianry Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/930866,O. Reg. 866/93: REGISTRATION,regulation,"Medical Radiation and Imaging Technology Act, 2017",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/930865,O. Reg. 865/93: REGISTRATION,regulation,"Medicine Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/930864,O. Reg. 864/93: REGISTRATION,regulation,"Massage Therapy Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/930837,O. Reg. 837/93: REGISTRATION,regulation,"Optometry Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/930833,O. Reg. 833/93: REGISTRATION,regulation,"Denturism Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/930830,O. Reg. 830/93: REGISTRATION,regulation,"Chiropody Act, 1991",current regulation,"August 31, 2023",2023-12-16 23:10:43.847852
/laws/regulation/100176,O. Reg. 176/10: TEACHERS' QUALIFICATIONS,regulation,"Ontario College of Teachers Act, 1996",current regulation,"August 30, 2023",2023-12-16 23:10:43.847852
/laws/regulation/900298,"R.R.O. 1990, Reg. 298: OPERATION OF SCHOOLS - GENERAL",regulation,Education Act,current regulation,"August 30, 2023",2023-12-16 23:10:43.847852
/laws/regulation/220045,O. Reg. 45/22: GENERAL,regulation,Laboratory and Specimen Collection Centre Licensing Act,current regulation,"August 28, 2023",2023-12-16 23:10:43.847852
/laws/regulation/090037,O. Reg. 37/09: GENERAL,regulation,"Taxation Act, 2007",current regulation,"August 24, 2023",2023-12-16 23:10:43.847852
/laws/regulation/150190,O. Reg. 190/15: ADMINISTRATIVE CALCULATION AND RECALCULATION OF CHILD SUPPORT,regulation,Family Law Act,current regulation,"August 21, 2023",2023-12-16 23:10:43.847852
/laws/regulation/900734,"R.R.O. 1990, Reg. 734: ESTABLISHMENT OF LOCAL ROADS AREAS - NORTHEASTERN AND EASTERN REGIONS",regulation,Local Roads Boards Act,current regulation,"August 21, 2023",2023-12-16 23:10:43.847852
/laws/regulation/230267,O. Reg. 267/23: CALCULATION OF FEES FOR PUPILS FOR THE 2023-2024 SCHOOL BOARD FISCAL YEAR,regulation,Education Act,current regulation,"August 18, 2023",2023-12-16 23:10:43.847852
/laws/regulation/230266,O. Reg. 266/23: GRANTS FOR STUDENT NEEDS - LEGISLATIVE GRANTS FOR THE 2023-2024 SCHOOL BOARD FISCAL YEAR,regulation,Education Act,current regulation,"August 18, 2023",2023-12-16 23:10:43.847852
/laws/regulation/220396,O. Reg. 396/22: GRANTS FOR STUDENT NEEDS - LEGISLATIVE GRANTS FOR THE 2022-2023 SCHOOL BOARD FISCAL YEAR,regulation,Education Act,current regulation,"August 18, 2023",2023-12-16 23:10:43.847852
/laws/regulation/210616,O. Reg. 616/21: GRANTS FOR STUDENT NEEDS - LEGISLATIVE GRANTS FOR THE 2021-2022 SCHOOL BOARD FISCAL YEAR,regulation,Education Act,current regulation,"August 18, 2023",2023-12-16 23:10:43.847852
/laws/regulation/200489,O. Reg. 489/20: GRANTS FOR STUDENT NEEDS - LEGISLATIVE GRANTS FOR THE 2020-2021 SCHOOL BOARD FISCAL YEAR,regulation,Education Act,current regulation,"August 18, 2023",2023-12-16 23:10:43.847852
/laws/regulation/190277,O. Reg. 277/19: GRANTS FOR STUDENT NEEDS - LEGISLATIVE GRANTS FOR THE 2019-2020 SCHOOL BOARD FISCAL YEAR,regulation,Education Act,current regulation,"August 18, 2023",2023-12-16 23:10:43.847852
/laws/regulation/180284,O. Reg. 284/18: GRANTS FOR STUDENT NEEDS - LEGISLATIVE GRANTS FOR THE 2018-2019  SCHOOL BOARD FISCAL YEAR,regulation,Education Act,current regulation,"August 18, 2023",2023-12-16 23:10:43.847852
/laws/regulation/170252,O. Reg. 252/17: GRANTS FOR STUDENT NEEDS - LEGISLATIVE GRANTS FOR THE 2017-2018 SCHOOL BOARD FISCAL YEAR,regulation,Education Act,current regulation,"August 18, 2023",2023-12-16 23:10:43.847852
/laws/regulation/100488,O. Reg. 488/10: DETERMINATION OF BOARDS' SURPLUSES AND DEFICITS,regulation,Education Act,current regulation,"August 18, 2023",2023-12-16 23:10:43.847852
/laws/regulation/100193,O. Reg. 193/10: RESTRICTED PURPOSE REVENUES,regulation,Education Act,current regulation,"August 18, 2023",2023-12-16 23:10:43.847852
/laws/regulation/100020,O. Reg. 20/10: FEES FOR NON-PERMANENT RESIDENTS - EXEMPTIONS,regulation,Education Act,current regulation,"August 18, 2023",2023-12-16 23:10:43.847852
/laws/regulation/970244,O. Reg. 244/97: GENERAL,regulation,Aggregate Resources Act,current regulation,"August 18, 2023",2023-12-16 23:10:43.847852
/laws/regulation/980282,O. Reg. 282/98: GENERAL,regulation,Assessment Act,current regulation,"August 16, 2023",2023-12-16 23:10:43.847852
/laws/regulation/230255,O. Reg. 255/23: PRESCRIBED AREAS - SECTION 114 OF THE ACT,regulation,"City of Toronto Act, 2006",current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/230254,O. Reg. 254/23: PRESCRIBED AREAS - SECTION 41 OF THE ACT,regulation,Planning Act,current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/200509,O. Reg. 509/20: COMMUNITY BENEFITS CHARGES AND PARKLAND,regulation,Planning Act,current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/070348,O. Reg. 348/07: HEARINGS CONDUCTED BY A HEARING OFFICER,regulation,"Greenbelt Act, 2005",current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/060596,O. Reg. 596/06: LOCAL IMPROVEMENT CHARGES - PRIORITY LIEN STATUS,regulation,"City of Toronto Act, 2006",current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/060586,O. Reg. 586/06: LOCAL IMPROVEMENT CHARGES - PRIORITY LIEN STATUS,regulation,"Municipal Act, 2001",current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/060548,O. Reg. 548/06: TRANSITIONAL PROVISIONS UNDER SECTION 70.5 OF THE ACT - CONTINUATION AND DISPOSITION OF MATTERS AND PROCEEDINGS,regulation,Planning Act,current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/060545,"O. Reg. 545/06: ZONING BY-LAWS, HOLDING BY-LAWS AND INTERIM CONTROL BY-LAWS",regulation,Planning Act,current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/060544,O. Reg. 544/06: PLANS OF SUBDIVISION,regulation,Planning Act,current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/060543,O. Reg. 543/06: OFFICIAL PLANS AND PLAN AMENDMENTS,regulation,Planning Act,current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/060369,O. Reg. 369/06: HEARINGS CONDUCTED BY A HEARING OFFICER,regulation,"Oak Ridges Moraine Conservation Act, 2001",current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/970525,O. Reg. 525/97: EXEMPTION FROM APPROVAL (OFFICIAL PLAN AMENDMENTS),regulation,Planning Act,current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/960197,O. Reg. 197/96: CONSENT APPLICATIONS,regulation,Planning Act,current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
/laws/regulation/950136,O. Reg. 136/95: DELEGATION OF AUTHORITY OF MINISTER TO GIVE CONSENTS,regulation,Planning Act,current regulation,"August  9, 2023",2023-12-16 23:10:43.847852
